person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29,37200,RENT,1.0,MEDICAL,A,15000,6.03,1,0.4,N,10
27,37440,RENT,5.0,PERSONAL,A,15000,7.9,1,0.4,N,8
30,37600,RENT,2.0,MEDICAL,C,15000,13.06,1,0.4,Y,7
30,28000,OWN,14.0,MEDICAL,B,14400,12.18,0,0.51,N,5
29,111740,MORTGAGE,4.0,PERSONAL,C,5000,14.27,0,0.04,Y,6
29,38000,RENT,13.0,DEBTCONSOLIDATION,A,15000,6.91,1,0.39,N,8
34,111996,MORTGAGE,11.0,DEBTCONSOLIDATION,A,3000,7.74,0,0.03,N,10
27,38004,RENT,5.0,EDUCATION,C,15000,12.73,1,0.39,N,10
33,38016,RENT,10.0,EDUCATION,A,15000,6.17,1,0.39,N,9
27,112000,MORTGAGE,12.0,EDUCATION,C,15000,13.49,0,0.13,N,8
30,112000,OWN,6.0,VENTURE,A,12000,7.971665493272168,0,0.11,N,10
30,112000,MORTGAGE,4.0,PERSONAL,D,8000,16.02,0,0.07,Y,10
32,112000,MORTGAGE,4.0,EDUCATION,B,14000,9.63,0,0.13,N,9
28,100000,MORTGAGE,4.0,VENTURE,D,25000,15.588672823277708,1,0.25,N,6
27,112000,MORTGAGE,5.0,PERSONAL,A,8000,6.17,0,0.07,N,8
28,112000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.13,N,7
29,112000,MORTGAGE,3.0,PERSONAL,D,25000,14.61,0,0.22,N,5
27,112000,MORTGAGE,9.0,EDUCATION,C,13000,13.57,0,0.12,N,10
34,112123,MORTGAGE,2.0,EDUCATION,A,12800,8.94,0,0.11,N,6
27,40000,RENT,0.0,MEDICAL,A,15000,6.91,1,0.38,N,10
28,112200,MORTGAGE,10.0,VENTURE,A,6800,5.79,0,0.06,N,5
34,40000,RENT,2.0,PERSONAL,A,15000,7.956514529789678,1,0.38,N,6
32,112445,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.05,N,10
33,40000,RENT,15.0,PERSONAL,B,15000,9.88,1,0.38,N,5
27,112500,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10400,15.62,0,0.09,Y,6
29,112500,MORTGAGE,11.0,EDUCATION,C,3000,13.35,0,0.03,N,10
27,34000,RENT,0.0,EDUCATION,E,15000,16.35,1,0.44,Y,10
27,112548,MORTGAGE,11.0,DEBTCONSOLIDATION,A,24000,7.853169764023681,0,0.21,N,7
33,112732,OWN,5.0,PERSONAL,B,5000,12.69,0,0.04,N,5
27,112921,MORTGAGE,11.0,HOMEIMPROVEMENT,E,19000,16.35,0,0.17,N,10
29,112992,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.07,N,8
32,40277,RENT,5.0,MEDICAL,B,15000,11.71,1,0.37,N,8
28,40500,RENT,9.0,DEBTCONSOLIDATION,A,15000,7.88,1,0.37,N,5
27,113000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6425,6.03,0,0.06,N,7
33,113000,MORTGAGE,15.0,MEDICAL,C,5000,13.49,0,0.04,Y,9
28,27600,OWN,2.0,HOMEIMPROVEMENT,A,6000,8.9,0,0.22,N,8
27,41000,RENT,6.0,EDUCATION,A,15000,8.49,1,0.37,N,8
27,41000,RENT,0.0,MEDICAL,B,15000,11.48,1,0.37,N,8
27,36000,RENT,11.0,HOMEIMPROVEMENT,D,15000,16.77,1,0.42,N,9
32,113000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,15000,15.68,0,0.13,Y,5
32,113000,MORTGAGE,1.0,EDUCATION,A,5000,7.744516618894545,0,0.04,N,6
27,113004,MORTGAGE,11.0,VENTURE,A,15000,8.94,0,0.13,N,8
28,113300,MORTGAGE,12.0,VENTURE,C,18000,12.99,0,0.16,N,6
29,42000,RENT,5.0,PERSONAL,B,15000,10.99,1,0.36,N,9
27,113400,OWN,6.0,VENTURE,B,2100,11.99,0,0.02,N,7
34,113500,OWN,4.0,HOMEIMPROVEMENT,A,3000,6.39,0,0.03,N,8
27,113800,MORTGAGE,3.0,MEDICAL,A,7500,8.63,0,0.07,N,10
33,114000,MORTGAGE,0.0,EDUCATION,D,16000,16.77,0,0.14,N,5
34,102000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,7200,13.49,1,0.07,N,5
28,114000,MORTGAGE,12.0,VENTURE,E,8000,18.64,0,0.07,N,10
30,114000,MORTGAGE,14.0,MEDICAL,A,7200,6.03,0,0.06,N,8
28,114000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.783129948559069,0,0.11,N,5
28,114000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,26000,8.49,0,0.23,N,5
30,114000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,9975,5.42,0,0.09,N,10
28,27504,OWN,4.0,PERSONAL,B,2000,11.12,0,0.07,N,8
35,114000,MORTGAGE,11.0,EDUCATION,B,7000,11.49,0,0.06,N,10
27,114000,MORTGAGE,7.0,EDUCATION,C,20000,13.06,0,0.18,Y,8
32,27500,OWN,1.0,VENTURE,D,5000,14.59,0,0.18,Y,10
29,114000,MORTGAGE,11.0,MEDICAL,A,14000,7.783277070757273,0,0.12,N,6
32,86700,MORTGAGE,16.0,MEDICAL,D,20000,14.74,1,0.2,N,9
33,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,21000,13.16,0,0.18,N,9
28,114400,MORTGAGE,0.0,PERSONAL,A,12000,7.29,0,0.1,N,6
33,114400,MORTGAGE,3.0,PERSONAL,C,20000,13.48,0,0.17,N,5
30,114400,MORTGAGE,14.0,VENTURE,A,8000,8.94,0,0.07,N,7
29,42500,RENT,9.0,VENTURE,A,15000,7.88,1,0.35,N,7
33,114996,MORTGAGE,0.0,PERSONAL,B,7450,11.71,0,0.06,N,5
31,114996,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15000,6.92,0,0.13,N,8
32,103000,MORTGAGE,0.0,PERSONAL,E,33000,18.64,1,0.32,N,6
30,43000,RENT,3.0,VENTURE,A,15000,7.980962735959016,1,0.35,N,8
33,115000,MORTGAGE,3.0,PERSONAL,A,14000,6.03,0,0.12,N,8
28,115000,MORTGAGE,12.0,EDUCATION,A,22000,7.51,0,0.19,N,7
27,115000,MORTGAGE,11.0,PERSONAL,B,14400,12.69,0,0.13,N,6
29,115000,MORTGAGE,4.0,VENTURE,B,22000,12.69,0,0.19,N,10
27,44000,RENT,2.0,MEDICAL,B,15000,10.567017753675788,1,0.34,N,6
29,44000,RENT,0.0,PERSONAL,B,15000,11.86,1,0.34,N,9
31,115000,MORTGAGE,15.0,MEDICAL,B,10000,12.42,0,0.09,N,6
27,44000,RENT,2.0,MEDICAL,B,15000,11.48,1,0.34,N,5
28,44104,RENT,4.0,VENTURE,B,15000,10.577288026097532,1,0.34,N,10
32,44400,RENT,5.0,VENTURE,D,15000,16.49,1,0.34,Y,5
28,115000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.04,N,8
32,44400,RENT,13.0,MEDICAL,A,15000,7.88,1,0.34,N,9
29,115000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.04,N,9
32,115000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7200,7.9,0,0.06,N,10
28,115000,MORTGAGE,3.0,MEDICAL,A,18500,7.86299994099656,0,0.16,N,7
27,115000,MORTGAGE,2.0,MEDICAL,A,1000,5.99,0,0.01,N,8
33,115000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16800,5.42,0,0.15,N,6
28,115000,MORTGAGE,8.0,MEDICAL,A,28000,7.885996102616317,0,0.24,N,5
28,115000,MORTGAGE,2.0,PERSONAL,B,18000,10.59,0,0.16,N,10
33,115000,MORTGAGE,6.0,MEDICAL,C,10500,13.49,0,0.09,N,9
27,115000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,8.49,0,0.04,N,6
28,115000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,25000,7.49,0,0.22,N,6
29,115000,MORTGAGE,3.0,MEDICAL,C,22000,15.23,0,0.19,Y,7
29,115000,MORTGAGE,7.0,EDUCATION,D,8100,16.49,0,0.07,Y,10
27,115000,MORTGAGE,11.0,VENTURE,B,5000,10.286400351073691,0,0.04,N,5
29,115000,OWN,12.0,EDUCATION,D,35000,15.28,0,0.3,Y,5
29,115000,MORTGAGE,10.0,VENTURE,C,5600,13.43,0,0.05,Y,8
28,115000,MORTGAGE,3.0,PERSONAL,C,4500,12.68,0,0.04,N,7
27,115000,MORTGAGE,0.0,EDUCATION,A,12000,7.29,0,0.1,N,6
28,103000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,20000,14.17,1,0.19,Y,9
28,115000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,18000,10.37,0,0.16,N,7
27,115000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,7.843462375490056,0,0.21,N,7
35,45000,RENT,3.0,DEBTCONSOLIDATION,C,15000,13.103018559244976,1,0.33,N,8
33,39000,RENT,4.0,DEBTCONSOLIDATION,E,15000,17.56,1,0.38,Y,5
34,115000,MORTGAGE,11.0,MEDICAL,A,6000,5.79,0,0.05,N,9
31,115000,MORTGAGE,4.0,VENTURE,C,6500,13.98,0,0.06,N,9
27,115000,MORTGAGE,11.0,MEDICAL,A,8000,7.51,0,0.07,N,7
33,115000,MORTGAGE,10.0,MEDICAL,B,25000,11.86,0,0.22,N,8
35,115000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7200,13.85,0,0.06,Y,10
29,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4000,13.48,0,0.03,N,10
28,115000,MORTGAGE,12.0,VENTURE,C,16000,13.85,0,0.14,Y,8
27,115000,MORTGAGE,3.0,EDUCATION,A,6300,6.76,0,0.05,N,10
27,27000,OWN,1.0,VENTURE,A,6000,8.0,0,0.22,N,6
33,115000,OWN,2.0,VENTURE,B,14400,11.14,0,0.13,N,5
27,115000,MORTGAGE,4.0,MEDICAL,C,9600,12.87,0,0.08,N,9
29,115000,MORTGAGE,11.0,EDUCATION,C,20000,13.79,0,0.17,Y,6
32,115000,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0,0.17,Y,7
28,115000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.09,N,8
32,45400,RENT,4.0,PERSONAL,B,15000,12.18,1,0.33,N,6
32,115200,MORTGAGE,3.0,MEDICAL,A,10200,7.80605644194123,0,0.09,N,9
34,45600,RENT,6.0,DEBTCONSOLIDATION,B,15000,11.48,1,0.33,N,9
29,115742,MORTGAGE,13.0,PERSONAL,A,7000,6.62,0,0.06,N,8
27,115752,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.09,N,7
27,116000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,18000,7.49,0,0.16,N,10
28,116000,OWN,7.0,VENTURE,C,12000,13.49,0,0.1,Y,6
27,116000,OWN,3.0,MEDICAL,A,6000,7.29,0,0.05,N,7
28,116000,MORTGAGE,12.0,VENTURE,A,14000,7.51,0,0.12,N,6
27,47000,RENT,6.741117006012839,DEBTCONSOLIDATION,A,15000,8.49,1,0.32,N,10
32,116000,MORTGAGE,15.0,EDUCATION,B,21600,10.62,0,0.19,N,9
28,116000,MORTGAGE,10.0,MEDICAL,B,25000,12.18,0,0.22,N,10
27,29040,RENT,11.0,DEBTCONSOLIDATION,C,1800,13.23,1,0.06,Y,5
33,116000,MORTGAGE,5.0,EDUCATION,C,15000,12.84,0,0.13,N,7
33,116004,MORTGAGE,12.0,MEDICAL,C,8200,13.85,0,0.07,N,9
31,116004,MORTGAGE,13.0,MEDICAL,A,6775,8.59,0,0.06,N,10
29,33048,RENT,2.0,MEDICAL,C,1800,12.53,0,0.05,N,8
32,104400,MORTGAGE,17.0,DEBTCONSOLIDATION,A,24000,8.9,1,0.23,N,5
35,26400,OWN,19.0,VENTURE,A,6600,5.99,0,0.25,N,8
30,116500,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,14.79,0,0.13,Y,7
29,35000,RENT,12.0,DEBTCONSOLIDATION,A,1800,5.42,0,0.05,N,7
29,117000,MORTGAGE,14.0,VENTURE,A,7800,8.9,0,0.07,N,8
33,117000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,20000,6.17,0,0.17,N,6
31,117000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3600,6.91,0,0.03,N,5
33,117000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,7.7910239633136555,0,0.15,N,8
34,36129,RENT,3.0,DEBTCONSOLIDATION,C,1800,14.22,0,0.05,Y,9
30,117500,MORTGAGE,0.0,EDUCATION,A,13500,8.49,0,0.11,N,7
29,117500,OWN,1.0,VENTURE,A,20000,6.17,0,0.17,N,9
30,117500,MORTGAGE,3.0,PERSONAL,A,17500,7.37,0,0.15,N,6
31,117516,MORTGAGE,3.0,MEDICAL,C,21000,13.49,0,0.18,N,5
29,117600,MORTGAGE,13.0,DEBTCONSOLIDATION,C,14400,12.99,0,0.12,Y,6
33,26400,OWN,13.0,VENTURE,B,7000,11.36,0,0.27,N,9
27,117832,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12500,6.17,0,0.11,N,7
27,117996,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.14,N,10
31,118000,MORTGAGE,8.0,MEDICAL,B,6000,12.69,0,0.05,N,9
27,118000,MORTGAGE,3.0,PERSONAL,A,10000,6.17,0,0.08,N,6
30,118000,MORTGAGE,0.0,PERSONAL,C,5000,13.92,0,0.04,Y,9
28,47881,RENT,12.0,DEBTCONSOLIDATION,B,15000,10.519583838407,1,0.31,N,7
29,118374,MORTGAGE,13.0,VENTURE,C,3500,13.49,0,0.03,Y,6
29,118400,MORTGAGE,11.0,EDUCATION,A,35000,7.9,0,0.3,N,8
27,118500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,6.91,0,0.13,N,9
28,48000,RENT,5.0,PERSONAL,B,15000,11.99,1,0.31,N,7
27,119000,MORTGAGE,0.0,MEDICAL,B,8800,10.390418185254468,0,0.07,N,7
34,26000,OWN,7.0,HOMEIMPROVEMENT,B,6000,12.42,0,0.23,N,8
28,119000,MORTGAGE,2.0,MEDICAL,B,5325,10.38,0,0.04,N,7
30,119000,MORTGAGE,14.0,PERSONAL,C,25000,12.73,0,0.21,Y,8
29,26000,OWN,5.0,VENTURE,B,4500,11.71,0,0.17,N,5
32,119000,MORTGAGE,12.0,PERSONAL,B,18000,10.99,0,0.15,N,7
27,119000,OWN,5.0,EDUCATION,A,5000,7.51,0,0.04,N,5
34,119000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,6000,7.6859134159105595,0,0.05,N,10
32,119000,MORTGAGE,10.0,MEDICAL,C,9000,13.47,0,0.08,N,7
27,107450,MORTGAGE,11.0,PERSONAL,G,24000,20.86,1,0.22,Y,10
29,119500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.16,0,0.06,Y,10
29,119604,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.04,N,5
30,119700,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9500,8.94,0,0.08,N,10
33,120000,MORTGAGE,3.0,EDUCATION,A,14050,8.9,0,0.12,N,7
32,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.9,0,0.07,N,6
27,120000,MORTGAGE,2.0,EDUCATION,A,17000,6.03,0,0.14,N,5
34,26000,OWN,0.0,MEDICAL,A,3000,8.49,0,0.12,N,9
28,26000,OWN,3.0,HOMEIMPROVEMENT,A,2500,7.49,0,0.1,N,8
29,48000,RENT,2.0,PERSONAL,B,15000,11.36,1,0.31,N,8
29,120000,MORTGAGE,11.0,VENTURE,B,16000,12.42,0,0.13,N,9
29,120000,MORTGAGE,2.0,EDUCATION,A,35000,8.9,0,0.29,N,7
29,120000,MORTGAGE,8.0,MEDICAL,A,28000,7.9,0,0.23,N,8
29,120000,MORTGAGE,3.0,EDUCATION,B,20000,11.71,0,0.17,N,5
29,42000,RENT,0.0,PERSONAL,E,15000,14.25,1,0.36,N,9
28,48500,RENT,0.0,MEDICAL,C,15000,12.99,1,0.31,Y,7
28,48500,RENT,4.0,PERSONAL,C,15000,12.87,1,0.31,Y,8
27,120000,MORTGAGE,11.0,EDUCATION,B,20000,10.65,0,0.17,N,8
29,120000,MORTGAGE,12.0,VENTURE,B,12000,10.65,0,0.1,N,9
30,48564,RENT,3.0,VENTURE,B,15000,10.75,1,0.31,N,9
29,120000,MORTGAGE,2.0,PERSONAL,D,7000,15.514947342188204,0,0.06,N,8
27,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.13,Y,6
30,43992,RENT,2.0,PERSONAL,D,15000,13.24,1,0.34,N,7
33,120000,MORTGAGE,14.0,VENTURE,B,2000,12.69,0,0.02,N,9
27,50000,RENT,3.0,VENTURE,D,15000,16.77,0,0.3,N,5
29,120000,MORTGAGE,1.0,VENTURE,B,5000,9.91,0,0.04,N,7
29,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6900,10.65,0,0.06,N,6
27,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,6.62,0,0.08,N,10
31,120000,MORTGAGE,0.0,VENTURE,A,12000,6.03,0,0.1,N,6
30,120000,MORTGAGE,15.0,EDUCATION,A,11000,6.03,0,0.09,N,5
34,120000,MORTGAGE,0.0,MEDICAL,A,7100,8.9,0,0.06,N,8
31,120000,MORTGAGE,6.0,MEDICAL,A,28000,8.9,0,0.23,N,9
27,120000,MORTGAGE,0.0,PERSONAL,A,7000,7.49,0,0.06,N,9
35,120000,MORTGAGE,2.0,PERSONAL,A,8000,7.795626018676112,0,0.07,N,10
28,120000,OWN,7.0,VENTURE,B,5000,10.65,0,0.04,N,6
32,120000,MORTGAGE,7.0,PERSONAL,D,28250,16.77,0,0.24,Y,9
34,120000,MORTGAGE,2.0,EDUCATION,B,4200,12.69,0,0.04,N,6
27,120000,MORTGAGE,6.843614501401953,DEBTCONSOLIDATION,A,20000,7.51,0,0.17,N,6
29,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,12.42,0,0.17,N,6
34,25800,OWN,18.0,EDUCATION,A,10000,8.94,0,0.39,N,9
28,50000,RENT,4.0,PERSONAL,A,15000,7.49,0,0.3,N,6
27,120000,OWN,11.0,MEDICAL,B,4800,10.99,0,0.04,N,10
34,120000,OWN,4.0,VENTURE,B,7800,10.99,0,0.07,N,9
30,120000,MORTGAGE,3.0,PERSONAL,B,6000,10.99,0,0.05,N,7
30,120000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,7200,9.99,0,0.06,N,9
28,120000,MORTGAGE,3.0,MEDICAL,A,14500,5.42,0,0.12,N,8
27,120000,MORTGAGE,3.0,PERSONAL,B,14000,11.99,0,0.12,N,10
32,108000,MORTGAGE,13.0,DEBTCONSOLIDATION,D,8400,15.99,1,0.08,N,7
30,44000,RENT,4.0,DEBTCONSOLIDATION,A,15000,6.54,1,0.34,N,5
29,120000,OWN,10.0,PERSONAL,B,18000,11.49,0,0.15,N,10
30,120000,MORTGAGE,13.0,EDUCATION,B,15000,10.351498759103404,0,0.13,N,8
28,91800,MORTGAGE,6.0,MEDICAL,D,10000,16.89,1,0.09,Y,8
31,120000,MORTGAGE,15.0,PERSONAL,B,7500,10.99,0,0.06,N,9
27,120000,MORTGAGE,11.0,PERSONAL,A,8000,5.99,0,0.07,N,6
30,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.03,N,8
30,108000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4925,10.351736714362339,1,0.05,N,9
31,120000,MORTGAGE,8.0,EDUCATION,A,20000,7.49,0,0.17,N,6
28,120000,MORTGAGE,4.0,PERSONAL,D,8000,15.62,0,0.07,N,7
30,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.13,N,6
31,108000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,35000,13.49,1,0.32,N,10
27,50000,RENT,1.0,VENTURE,C,15000,13.16,0,0.3,N,9
34,50000,RENT,0.0,HOMEIMPROVEMENT,C,15000,12.72,0,0.3,Y,9
35,120000,MORTGAGE,4.0,MEDICAL,B,8850,10.99,0,0.07,N,7
33,120000,MORTGAGE,6.0,MEDICAL,A,4500,5.99,0,0.04,N,5
28,50000,RENT,1.0,EDUCATION,C,15000,10.28,0,0.3,N,5
32,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6600,7.49,0,0.06,N,7
27,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7000,5.99,0,0.06,N,5
29,120000,OWN,4.0,VENTURE,A,7000,8.49,0,0.06,N,7
28,120000,MORTGAGE,11.0,EDUCATION,B,14400,10.74,0,0.12,N,10
30,120000,OWN,14.0,VENTURE,C,10000,13.06,0,0.08,Y,8
33,120000,MORTGAGE,4.0,PERSONAL,A,6000,6.92,0,0.05,N,8
29,120000,OWN,5.0,MEDICAL,B,8000,11.11,0,0.07,N,10
33,120000,MORTGAGE,3.0,MEDICAL,A,14000,7.29,0,0.12,N,8
29,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.04,N,9
30,120000,MORTGAGE,6.0,MEDICAL,A,9600,7.66,0,0.08,N,9
28,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,5000,13.06,0,0.04,N,5
28,120000,MORTGAGE,12.0,EDUCATION,A,10000,5.42,0,0.08,N,6
32,50880,RENT,6.0,PERSONAL,F,15000,20.25,0,0.29,Y,5
34,120000,MORTGAGE,10.0,EDUCATION,B,20000,10.37,0,0.17,N,10
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,18000,10.74,0,0.15,N,6
30,120000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18400,9.63,0,0.15,N,9
29,25000,OWN,8.0,MEDICAL,C,6500,13.49,0,0.26,N,9
29,25000,OWN,5.0,MEDICAL,C,10000,13.49,0,0.4,Y,5
28,91800,MORTGAGE,4.0,MEDICAL,D,20000,15.28,1,0.19,N,6
30,120000,MORTGAGE,12.0,EDUCATION,A,6000,5.42,0,0.05,N,9
30,120000,MORTGAGE,3.0,EDUCATION,B,8000,10.37,0,0.07,N,9
33,120000,MORTGAGE,17.0,PERSONAL,A,15000,5.79,0,0.13,N,9
27,51395,RENT,11.0,VENTURE,B,15000,10.99,0,0.29,N,6
29,120000,OWN,11.0,DEBTCONSOLIDATION,D,5000,14.09,0,0.04,Y,6
27,120000,MORTGAGE,11.0,PERSONAL,C,8000,12.61,0,0.07,N,9
34,120000,MORTGAGE,4.0,MEDICAL,A,16800,6.91,0,0.14,N,6
30,120000,MORTGAGE,1.0,EDUCATION,B,4800,10.36,0,0.04,N,8
29,120000,MORTGAGE,13.0,VENTURE,A,10000,6.17,0,0.08,N,8
32,120000,MORTGAGE,13.0,EDUCATION,B,2000,10.229620049619182,0,0.02,N,5
28,120000,MORTGAGE,5.0,MEDICAL,C,22000,13.72,0,0.18,Y,6
34,108000,MORTGAGE,4.0,DEBTCONSOLIDATION,G,25000,20.03,1,0.23,N,8
27,120000,MORTGAGE,2.0,EDUCATION,A,7000,7.14,0,0.06,N,10
33,120000,OWN,1.0,EDUCATION,A,6000,7.14,0,0.05,N,10
31,120000,MORTGAGE,6.0,PERSONAL,D,25000,16.32,0,0.21,Y,7
30,120000,MORTGAGE,6.0,EDUCATION,A,14000,7.88,0,0.12,N,6
32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,5600,10.75,0,0.05,N,10
28,120000,OWN,1.0,PERSONAL,D,3600,14.84,0,0.03,N,9
32,52800,RENT,3.0,PERSONAL,D,15000,16.29,0,0.28,N,6
32,120000,MORTGAGE,9.0,VENTURE,A,8000,7.51,0,0.07,N,7
28,120000,MORTGAGE,0.0,PERSONAL,B,20000,10.446611835395792,0,0.17,N,5
29,120000,MORTGAGE,1.0,VENTURE,B,23000,11.49,0,0.19,N,5
33,24000,RENT,3.0,EDUCATION,B,1600,8.88,0,0.07,N,6
28,24000,RENT,0.0,MEDICAL,D,1600,15.05,1,0.07,N,5
27,120000,MORTGAGE,4.0,VENTURE,A,8400,7.14,0,0.07,N,8
30,120000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.04,N,9
27,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,25000,15.95,0,0.21,N,9
33,25200,RENT,3.0,MEDICAL,E,1600,16.69,1,0.06,N,6
32,120000,MORTGAGE,16.0,VENTURE,B,25000,10.99,0,0.21,N,6
29,120000,MORTGAGE,7.0,VENTURE,C,12000,13.48,0,0.1,N,7
27,120000,MORTGAGE,11.0,PERSONAL,A,7000,6.76,0,0.06,N,5
29,120000,MORTGAGE,5.0,MEDICAL,B,9000,10.25,0,0.07,N,10
31,120000,MORTGAGE,9.0,MEDICAL,A,10000,7.51,0,0.08,N,7
27,91800,MORTGAGE,4.0,MEDICAL,D,25000,16.07,1,0.23,N,9
29,120000,MORTGAGE,10.0,PERSONAL,A,4700,7.14,0,0.04,N,6
27,108000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.23,Y,9
33,30000,RENT,0.0,DEBTCONSOLIDATION,B,1600,10.25,0,0.05,N,9
28,120000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.74,0,0.05,N,5
29,120000,OWN,3.0,EDUCATION,A,7500,7.74,0,0.06,N,8
29,120000,MORTGAGE,2.0,PERSONAL,C,20000,13.92,0,0.17,N,6
31,120000,MORTGAGE,0.0,VENTURE,B,20000,11.14,0,0.17,N,9
30,38400,RENT,6.0,DEBTCONSOLIDATION,C,1600,13.49,0,0.04,N,10
29,120000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,7000,8.94,0,0.06,N,10
27,33000,RENT,11.0,HOMEIMPROVEMENT,D,1600,16.89,1,0.05,Y,5
31,40000,RENT,9.0,VENTURE,A,1600,7.916329051879769,0,0.04,N,8
31,40000,RENT,0.0,MEDICAL,C,1600,14.79,0,0.04,N,8
30,120000,MORTGAGE,14.0,VENTURE,D,7500,15.65,0,0.06,N,5
35,34000,RENT,1.0,VENTURE,D,1600,14.84,1,0.05,Y,6
30,42000,RENT,1.0,PERSONAL,B,1600,10.37,0,0.04,N,6
32,36000,RENT,5.0,DEBTCONSOLIDATION,D,1600,14.09,1,0.04,Y,9
31,25000,OWN,4.0,HOMEIMPROVEMENT,B,3075,11.83,0,0.12,N,5
29,42000,RENT,4.0,VENTURE,G,1600,19.16,0,0.04,Y,6
29,43200,RENT,4.0,EDUCATION,C,1600,13.49,0,0.04,N,10
31,120000,MORTGAGE,9.0,VENTURE,A,9000,8.94,0,0.07,N,6
27,120000,MORTGAGE,11.0,EDUCATION,E,20000,18.12331273669177,0,0.17,Y,7
27,120000,MORTGAGE,4.0,PERSONAL,C,6000,13.79,0,0.05,N,10
27,120000,MORTGAGE,2.0,MEDICAL,B,16000,12.21,0,0.13,N,8
27,51000,RENT,9.0,VENTURE,B,1600,10.59,0,0.03,N,6
29,120000,MORTGAGE,2.0,EDUCATION,A,5000,7.68,0,0.04,N,6
29,120000,MORTGAGE,3.0,MEDICAL,C,6250,12.53,0,0.05,Y,8
28,91800,MORTGAGE,1.0,MEDICAL,D,15000,15.37,1,0.14,Y,8
34,51600,RENT,4.9157891548959505,MEDICAL,D,1600,15.21,1,0.03,Y,6
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.08,N,6
